ip,port,err,checkurl,g_idx
64.227.62.123,80,Server disconnected,https://www.rus.net.tw/myip.php,43
64.227.62.123,80,Server disconnected,http://210.240.175.62/NTIIS/IP_test.asp,43
66.196.238.178,3128,asyncio.exceptions.TimeoutError,https://www.rus.net.tw/myip.php,44
66.196.238.178,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com.tw/tw/,44
66.196.238.178,3128,asyncio.exceptions.TimeoutError,https://www.myip.com/,44
66.196.238.178,3128,asyncio.exceptions.TimeoutError,http://210.240.175.62/NTIIS/IP_test.asp,44
66.196.238.178,3128,asyncio.exceptions.TimeoutError,https://httpbin.org/ip,44
66.196.238.178,3128,asyncio.exceptions.TimeoutError,https://whatismyipaddress.com/zh-cn/index,44
66.196.238.178,3128,asyncio.exceptions.TimeoutError,https://www.whatismyip.com/,44
66.29.154.103,3128,"400, message='Bad Request', url=URL('http://66.29.154.103:3128')",https://httpbin.org/ip,45
66.29.154.103,3128,"400, message='Bad Request', url=URL('http://66.29.154.103:3128')",https://www.rus.net.tw/myip.php,45
66.29.154.103,3128,"400, message='Bad Request', url=URL('http://66.29.154.103:3128')",https://www.whatismyip.com/,45
66.29.154.103,3128,"400, message='Bad Request', url=URL('http://66.29.154.103:3128')",https://www.myip.com/,45
66.29.154.103,3128,"400, message='Bad Request', url=URL('http://66.29.154.103:3128')",https://www.whatismyip.com.tw/tw/,45
66.29.154.103,3128,"400, message='Bad Request', url=URL('http://66.29.154.103:3128')",https://whatismyipaddress.com/zh-cn/index,45
